PursuitID	Age	Gender	AgeNotes	SubjectType	InjuryType
5363	20	M - Male		Violator Passengers	No Injury
5380	20	M - Male		Violator	No Injury
5407	20	F - Female		Violator Passengers	No Injury
5430	20	M - Male		Violator	No Injury
5434	20	M - Male		Violator	Possible Injury
5466	20	M - Male		Violator	Unknown
5473	20	M - Male		Violator Passengers	No Injury
5519	20	M - Male		Violator	No Injury
5522	20	M - Male		Violator	No Injury
5535	20	M - Male		Violator	Non-incapacitating Injury
5540	20	M - Male		Violator	Unknown
5562	20	M - Male		Violator	No Injury
5607	20	M - Male		Violator	No Injury
5613	20	M - Male		Violator	Non-incapacitating Injury
5649	20	M - Male		Violator	No Injury
5649	20	M - Male		Violator Passengers	No Injury
5657	20	M - Male		Violator	No Injury
5668	20	M - Male		Violator	No Injury
5729	20	M - Male		Violator	Possible Injury
5744	20	M - Male		Violator	No Injury
5744	20	M - Male		Violator Passengers	No Injury
5770	20	F - Female		Violator Passengers	No Injury
5785	20	M - Male		Violator	No Injury
5798	20	M - Male		Violator	Non-incapacitating Injury
5841	20	M - Male		Violator	No Injury
5174	20	M - Male		Violator Passengers	No Injury
5903	20	M - Male		Violator Passengers	No Injury
5909	20	M - Male		Violator Passengers	No Injury
5916	20	M - Male		Violator	No Injury
5918	20	F - Female		Violator Passengers	No Injury
5941	20	F - Female		Violator Passengers	No Injury
5954	20	F - Female		Violator	Non-incapacitating Injury
5959	20	M - Male		Violator	No Injury
5973	20	F - Female		Violator Passengers	Unknown
5983	20	M - Male		Violator	Unknown
5999	20	M - Male		Violator Passengers	No Injury
6039	20	M - Male		Violator	No Injury
6054	20	M - Male		Violator	Unknown
6057	20	M - Male		Violator	Unknown
6065	20	M - Male		Violator Passengers	No Injury
6089	20	M - Male		Violator Passengers	No Injury
6119	20	M - Male		Violator	No Injury
6161	20	M - Male		Violator Passengers	Non-incapacitating Injury
6165	20	M - Male		Violator	No Injury
6189	20	M - Male		Violator	Non-incapacitating Injury
6189	20	M - Male		Violator Passengers	No Injury
6209	20	M - Male		Violator Passengers	No Injury
6220	20	M - Male		Violator	No Injury
6234	20	M - Male		Violator Passengers	No Injury
6242	20	M - Male		Violator	Unknown
6245	20	F - Female		Violator Passengers	No Injury
6245	20	M - Male		Violator Passengers	No Injury
6250	20	M - Male		Violator Passengers	Unknown
6256	20	M - Male		Violator Passengers	No Injury
6263	20	M - Male		Violator	No Injury
6271	20	M - Male		Violator	No Injury
6278	20	F - Female		Violator Passengers	Unknown
6293	20	M - Male		Violator Passengers	No Injury
6294	20	F - Female		Violator Passengers	No Injury
6303	20	F - Female		Violator Passengers	Non-incapacitating Injury
6393	20	M - Male		Violator	Unknown
6395	20	M - Male		Violator	No Injury
6435	20	M - Male		Violator	No Injury
6438	20	M - Male		Violator	No Injury
6457	20	M - Male		Violator	Unknown
6469	20	M - Male		Violator	No Injury
6472	20	F - Female		Violator Passengers	Unknown
6521	20	M - Male		Violator	No Injury
6532	20	M - Male		Violator Passengers	No Injury
6568	20	M - Male		Violator Passengers	No Injury
6630	20	F - Female		Violator Passengers	No Injury
6631	20	F - Female		Violator Passengers	No Injury
6645	20	M - Male		Violator	No Injury
6664	20	M - Male		Violator	No Injury
6677	20	M - Male		Violator	Non-incapacitating Injury
6690	20	M - Male		Violator Passengers	Unknown
6702	20	M - Male		Violator	No Injury
6706	20	M - Male		Violator Passengers	No Injury
6753	20	M - Male		Violator	No Injury
6759	20	M - Male		Violator	Unknown
6790	20	M - Male		Violator	No Injury
6797	20	M - Male		Violator	No Injury
6850	20	M - Male		Violator Passengers	No Injury
6864	20	M - Male		Violator	Possible Injury
6882	20	M - Male		Violator Passengers	No Injury
6933	20	M - Male		Violator	No Injury
6952	20	M - Male		Violator	No Injury
6960	20	M - Male		Violator	Unknown
6979	20	M - Male		Violator Passengers	Unknown
7024	20	M - Male		Violator	No Injury
7029	20	M - Male		Violator	No Injury
7037	20	M - Male		Violator	No Injury
7090	20	M - Male		Violator	No Injury
7113	20	M - Male		Violator	No Injury
7125	20	M - Male		Violator	No Injury
7126	20	M - Male		Violator	No Injury
7154	20	M - Male		Violator	No Injury
7167	20	M - Male		Violator	No Injury
7183	20	M - Male		Violator	No Injury
7190	20	M - Male		Violator	Fatal
46	21	Male		Violator Passengers	No Injury
49	21	Male		Violator	No Injury
61	21	Male		Violator	No Injury
121	21	Male		Violator	No Injury
132	21	Male		Violator	No Injury
136	21	Male		Violator	Non-incapacitating Injury
156	21	Male		Violator Passengers	No Injury
180	21	Male		Violator Passengers	No Injury
207	21	Male		Violator	No Injury
208	21	Male		Violator	No Injury
216	21	Male		Violator	No Injury
259	21	Female		Violator Passengers	No Injury
259	21	Female		Violator Passengers	No Injury
260	21	Male		Violator	No Injury
285	21	Male		Violator	No Injury
299	21	Male		Violator	No Injury
331	21	Male		Violator	No Injury
343	21	Male		Violator Passengers	No Injury
364	21	Male		Violator	No Injury
364	21	Male		Violator Passengers	No Injury
364	21	Male		Violator Passengers	No Injury
369	21	Female		Violator	No Injury
383	21	Male		Violator Passengers	No Injury
475	21	Male		Violator	No Injury
489	21	Male		Violator	No Injury
517	21	Male		Violator	No Injury
527	21	Male		Violator	No Injury
528	21	Male		Violator Passengers	No Injury
549	21	Male		Violator Passengers	No Injury
566	21	Male		Violator	No Injury
603	21	Male		Violator	Possible Injury
615	21	Female		Party in Unrelated Vehicle	Non-incapacitating Injury
633	21	Male		Violator	No Injury
641	21	Male		Violator	No Injury
687	21	Male		Violator	Possible Injury
736	21	Male		Violator	No Injury
751	21	Male		Violator	No Injury
752	21	Male		Violator	No Injury
777	21	Male		Violator Passengers	No Injury
802	21	Male		Violator Passengers	No Injury
824	21	MALE		Violator	No Injury
843	21	FEMALE		Violator Passengers	No Injury
892	21	MALE		Violator	Incapacitating Injury
934	21	MALE		Violator	No Injury
950	21	MALE		Violator	No Injury
958	21	MALE		Violator Passengers	No Injury
984	21	MALE		Violator	No Injury
1001	21	MALE		Violator Passengers	No Injury
1006	21	MALE		Violator Passengers	No Injury
1014	21	MALE		Violator	No Injury
1017	21	MALE		Violator	Possible Injury
1024	21	MALE		Violator	No Injury
1082	21	MALE		Violator Passengers	No Injury
1094	21	MALE		Violator Passengers	No Injury
1132	21	MALE		Violator	No Injury
1135	21	MALE		Violator Passengers	No Injury
1145	21	MALE		Violator	No Injury
1241	21	MALE		Violator Passengers	Possible Injury
1244	21	MALE		Violator	No Injury
1258	21	MALE		Violator Passengers	Possible Injury
1260	21	FEMALE		Violator Passengers	Possible Injury
1279	21	MALE		Violator	No Injury
1299	21	MALE		Violator	No Injury
1330	21	FEMALE		Violator Passengers	No Injury
1349	21	MALE		Violator	No Injury
1360	21	MALE		Violator	No Injury
1369	21	MALE		Violator	No Injury
1370	21	FEMALE		Violator	No Injury
1372	21	MALE		Violator Passengers	No Injury
1383	21	MALE		Violator Passengers	No Injury
1414	21	Male		Violator Passengers	No Injury
1426	21	MALE		Violator	No Injury
1453	21	MALE		Violator	No Injury
1463	21	MALE		Violator	No Injury
1484	21	MALE		Violator Passengers	No Injury
1492	21	MALE		Violator Passengers	No Injury
1601	21	MALE		Violator Passengers	No Injury
1601	21	MALE		Violator Passengers	No Injury
1612	21	MALE		Violator Passengers	No Injury
1640	21	MALE		Violator	No Injury
1643	21	MALE		Violator	No Injury
1643	21	FEMALE		Violator Passengers	No Injury
1652	21	MALE		Violator	No Injury
1700	21	MALE		Violator	No Injury
1702	21	FEMALE		Violator	No Injury
1762	21	MALE		Violator	No Injury
1775	21	MALE		Violator	No Injury
1794	21	MALE		Violator	No Injury
1805	21	MALE		Violator	No Injury
1826	21	MALE		Violator Passengers	No Injury
1832	21	FEMALE		Violator Passengers	No Injury
1871	21	MALE		Violator	Non-incapacitating Injury
1878	21	FEMALE		Violator Passengers	No Injury
1896	21	MALE		Violator	No Injury
1898	21	FEMALE		Violator Passengers	No Injury
1900	21	MALE		Violator Passengers	No Injury
1924	21	MALE		Violator Passengers	No Injury
1931	21	MALE		Violator	No Injury
1931	21	MALE		Violator Passengers	No Injury
1981	21	MALE		Violator	No Injury
1982	21	MALE		Violator Passengers	No Injury
1986	21	MALE		Violator	No Injury
1986	21	FEMALE		Violator Passengers	No Injury
2008	21	FEMALE		Violator Passengers	No Injury
2021	21	FEMALE		Violator Passengers	No Injury
2044	21	MALE		Violator	No Injury
2049	21	MALE		Violator Passengers	No Injury
2055	21	MALE		Violator	No Injury
2070	21	MALE		Violator Passengers	No Injury
2074	21	MALE		Violator	Non-incapacitating Injury
2151	21	FEMALE		Violator Passengers	No Injury
2153	21	MALE		Violator	No Injury
2154	21	MALE		Violator	No Injury
2211	21	Male		Violator	Unknown
2216	21	Male		Violator Passengers	No Injury
2277	21	Female		Violator Passengers	No Injury
2319	21	Male		Violator Passengers	Unknown
2350	21	Male		Violator Passengers	No Injury
2360	21	Male		Violator	No Injury
2375	21	Male		Violator	No Injury
2442	21	Male		Violator	Non-incapacitating Injury
2471	21	Male		Violator Passengers	No Injury
2478	21	Male		Violator	No Injury
2480	21	Male		Violator	No Injury
2485	21	Male		Violator Passengers	Possible Injury
2522	21	Male		Violator Passengers	Possible Injury
2531	21	Male		Violator	No Injury
2544	21	Male		Violator	No Injury
2546	21	Male		Violator	Possible Injury
2561	21	Female		Violator Passengers	No Injury
2573	21	Male		Violator	No Injury
2586	21	Male		Violator	Unknown
2600	21	Male		Violator Passengers	Unknown
2604	21	Male		Violator	Unknown
2637	21	Male		Violator	Unknown
2641	21	Male		Violator Passengers	Unknown
2664	21	Male		Violator	No Injury
2667	21	Male		Violator	No Injury
2673	21	Male		Violator	No Injury
2688	21	Male		Violator	No Injury
2701	21	Female		Violator Passengers	No Injury
2718	21	Male		Violator Passengers	Unknown
2730	21	Female		Violator	No Injury
2755	21	Male		Violator	Unknown
2780	21	Male		Violator	No Injury
2782	21	Male		Violator	Possible Injury
2797	21	Male		Violator	No Injury
2798	21	Male		Violator Passengers	No Injury
2819	21	Female		Party in Unrelated Vehicle	Possible Injury
2866	21	Male		Violator	No Injury
2881	21	Male		Violator	No Injury
2917	21	Female		Violator Passengers	No Injury
2921	21	Male		Violator Passengers	No Injury
2922	21	Male		Violator	No Injury
2931	21	Male		Violator	No Injury
2111	21	Male		Violator	Unknown
2959	21	Male		Violator	No Injury
2966	21	Female		Violator	Unknown
2969	21	Male		Violator	No Injury
2982	21	Male		Violator	Non-incapacitating Injury
3030	21	Male		Violator	Non-incapacitating Injury
3033	21	Male		Violator Passengers	No Injury
3035	21	Male		Violator Passengers	No Injury
3057	21	Male		Violator	Possible Injury
3087	21	Male		Violator	No Injury
3182	21	Male		Violator	Non-incapacitating Injury
3203	21	Male		Violator	Unknown
3219	21	Male		Party in Unrelated Vehicle	Non-incapacitating Injury
3236	21	Male		Violator	No Injury
3236	21	Male		Violator Passengers	No Injury
3262	21	Male		Violator	No Injury
3278	21	Female		Violator Passengers	No Injury
3284	21	Female		Violator Passengers	No Injury
3287	21	Female		Violator Passengers	No Injury
3299	21	Male		Violator	No Injury
3315	21	Male		Violator Passengers	No Injury
3363	21	Male		Violator	Incapacitating Injury
3422	21	Male		Violator	No Injury
3429	21	Female		Violator Passengers	No Injury
3429	21	Female		Violator Passengers	No Injury
3454	21	Male		Violator	No Injury
3462	21	Female		Violator Passengers	No Injury
3464	21	Male		Violator	No Injury
3488	21	Female		Violator Passengers	Possible Injury
3514	21	Male		Violator	No Injury
3517	21	Male		Violator	No Injury
3534	21	Male		Violator	Non-incapacitating Injury
3567	21	Male		Violator Passengers	No Injury
3582	21	Male		Violator	No Injury
3605	21	Male		Violator	No Injury
3620	21	Male		Violator	No Injury
3637	21	Female		Violator	No Injury
3659	21	Male		Violator Passengers	No Injury
3659	21	Female		Violator Passengers	No Injury
3687	21	Male		Violator Passengers	No Injury
3698	21	Male		Violator	No Injury
3778	21	M - Male		Violator	No Injury
3819	21	M - Male		Violator	No Injury
3837	21	M - Male		Violator	No Injury
3858	21	M - Male		Violator	No Injury
3876	21	M - Male		Violator	No Injury
3878	21	M - Male		Violator	No Injury
3887	21	M - Male		Violator Passengers	Incapacitating Injury
3895	21	M - Male		Violator Passengers	No Injury
3931	21	M - Male		Violator	No Injury
3936	21	M - Male		Violator	Non-incapacitating Injury
3977	21	M - Male		Violator Passengers	Possible Injury
4007	21	M - Male		Violator	No Injury
4018	21	M - Male		Violator Passengers	No Injury
4090	21	M - Male		Violator Passengers	No Injury
4094	21	M - Male		Violator	No Injury
4100	21	M - Male		Violator	Unknown
4125	21	M - Male		Violator	No Injury
4163	21	M - Male		Violator Passengers	No Injury
4179	21	M - Male		Violator Passengers	No Injury
4189	21	M - Male		Violator Passengers	No Injury
4197	21	M - Male		Violator Passengers	Possible Injury
4203	21	M - Male		Violator	Unknown
4226	21	F - Female		Violator Passengers	No Injury
4231	21	M - Male		Violator	No Injury
4235	21	M - Male		Violator	No Injury
4250	21	F - Female		Violator	No Injury
4269	21	M - Male		Violator Passengers	No Injury
4315	21	M - Male		Violator	Non-incapacitating Injury
4318	21	M - Male		Violator	No Injury
4325	21	M - Male		Violator Passengers	No Injury
4337	21	M - Male		Violator	Unknown
4337	21	M - Male		Violator	Unknown
4354	21	M - Male		Violator Passengers	Unknown
4368	21	M - Male		Violator	No Injury
4395	21	F - Female		Violator	No Injury
4426	21	M - Male		Violator	No Injury
4426	21	F - Female		Violator Passengers	Possible Injury
4449	21	M - Male		Violator	Non-incapacitating Injury
4452	21	F - Female		Violator	No Injury
4476	21	M - Male		Violator	No Injury
4508	21	M - Male		Violator	No Injury
4526	21	M - Male		Violator	No Injury
4533	21	M - Male		Violator	No Injury
4534	21	M - Male		Violator Passengers	Unknown
4542	21	M - Male		Violator	Non-incapacitating Injury
4571	21	M - Male		Violator	No Injury
4580	21	M - Male		Violator	No Injury
4580	21	M - Male		Violator Passengers	No Injury
4622	21	F - Female		Violator Passengers	No Injury
4738	21	M - Male		Violator	No Injury
4741	21	M - Male		Violator	Non-incapacitating Injury
4743	21	M - Male		Violator Passengers	No Injury
4768	21	M - Male		Violator	No Injury
4769	21	M - Male		Violator	No Injury
4778	21	F - Female		Violator Passengers	No Injury
4079	21	M - Male		Violator	No Injury
4827	21	M - Male		Violator	Non-incapacitating Injury
4874	21	M - Male		Violator	No Injury
4878	21	F - Female		Violator Passengers	No Injury
4881	21	M - Male		Violator Passengers	No Injury
4885	21	M - Male		Violator	Possible Injury
4896	21	M - Male		Violator	No Injury
4922	21	M - Male		Violator Passengers	No Injury
4949	21	M - Male		Violator	No Injury
4951	21	F - Female		Violator	No Injury
4956	21	M - Male		Violator	Possible Injury
4959	21	F - Female		Violator Passengers	No Injury
4974	21	M - Male		Violator	No Injury
4993	21	M - Male		Violator	No Injury
4993	21	M - Male		Violator Passengers	No Injury
4993	21	M - Male		Violator Passengers	No Injury
5013	21	M - Male		Violator	No Injury
5072	21	M - Male		Violator Passengers	No Injury
5100	21	M - Male		Violator	No Injury
5102	21	M - Male		Violator	No Injury
5122	21	M - Male		Violator	No Injury
5133	21	M - Male		Violator	No Injury
5143	21	M - Male		Violator	No Injury
5145	21	M - Male		Violator	No Injury
5148	21	M - Male		Party in Unrelated Vehicle	No Injury
5148	21	M - Male		Party in Unrelated Vehicle	No Injury
5149	21	M - Male		Violator	No Injury
5186	21	F - Female		Violator	No Injury
5187	21	F - Female		Violator	No Injury
5191	21	M - Male		Violator	Unknown
5231	21	M - Male		Violator	Possible Injury
5239	21	F - Female		Violator Passengers	No Injury
5263	21	M - Male		Violator Passengers	No Injury
5263	21	F - Female		Violator Passengers	No Injury
5263	21	F - Female		Violator Passengers	No Injury
5263	21	F - Female		Violator Passengers	No Injury
5277	21	M - Male		Violator	No Injury
5289	21	M - Male		Violator	No Injury
5308	21	M - Male		Violator	No Injury
5331	21	M - Male		Violator Passengers	No Injury
5334	21	M - Male		Violator	No Injury
5356	21	M - Male		Violator	No Injury
5369	21	M - Male		Violator	No Injury
5380	21	F - Female		Violator Passengers	No Injury
5396	21	M - Male		Violator	Non-incapacitating Injury
5397	21	M - Male		Violator Passengers	Non-incapacitating Injury
5411	21	M - Male		Violator Passengers	No Injury
5446	21	M - Male		Violator Passengers	No Injury
5452	21	F - Female		Violator Passengers	No Injury
5455	21	M - Male		Violator	No Injury
5455	21	M - Male		Violator Passengers	No Injury
5465	21	M - Male		Violator	Unknown
5500	21	M - Male		Violator	No Injury
5504	21	M - Male		Violator	No Injury
5509	21	M - Male		Violator	Unknown
5520	21	M - Male		Violator Passengers	No Injury
5534	21	M - Male		Violator	No Injury
5554	21	M - Male		Violator	No Injury
5566	21	M - Male		Violator	No Injury
5582	21	M - Male		Violator	No Injury
5620	21	M - Male		Violator	Unknown
5684	21	M - Male		Violator	No Injury
5702	21	M - Male		Violator	Unknown
5702	21	F - Female		Violator Passengers	Unknown
5722	21	M - Male		Violator	Unknown
5752	21	M - Male		Violator	Non-incapacitating Injury
5770	21	F - Female		Violator	No Injury
5770	21	F - Female		Violator Passengers	No Injury
5770	21	F - Female		Violator Passengers	No Injury
