COUNTY,FacilityCarried,FeatureCrossed,BridgeNbr,DefStat,SuffRate,ADT,DIST,LENGTH,YrBuilt,InspectAgency,OWNER
HENNEPIN,LOGAN AVE S,MINNEHAHA CREEK,27A02,ADEQ,93.00,900.00,METRO,95,1992,CITY OF MINNEAPOLIS,CITY
HENNEPIN,Londonerry Rd,US 169,27566,F.O.,79.00,7500.00,METRO,179,1975,METRO DISTRICT,STATE
HENNEPIN,LOUISIANA AVE,MINNEHAHA CREEK,27564,S.D.,62.10,6800.00,METRO,93,1971,CITY OF ST LOUIS PARK,CITY
HENNEPIN,LOUISIANA AVE,BNSF RR & CEDAR LK TRL,27621,ADEQ,82.40,17200.00,METRO,168,1982,CITY OF ST LOUIS PARK,CITY
HENNEPIN,Louisiana Ave,I 394,27745,ADEQ,90.40,11400.00,METRO,191,1988,METRO DISTRICT,STATE
HENNEPIN,LOWRY AV (CSAH153),MISSISSIPPI RIVER, 2723,S.D.,22.70,12900.00,METRO,889,1905,HENNEPIN COUNTY,COUNTY
HENNEPIN,Lowry Ave,I 94,27813,ADEQ,82.00,10700.00,METRO,301,1977,METRO DISTRICT,STATE
HENNEPIN,Lowry Hill Tunnel,I 94,27832,F.O.,0.00,0.00,METRO,"1,496",1969,METRO DISTRICT,STATE
HENNEPIN,Lyndale Ave,I 494, 9076,ADEQ,69.00,21000.00,METRO,168,1959,METRO DISTRICT,STATE
HENNEPIN,LYNDALE AVE,HCRRA,27243,ADEQ,85.10,20400.00,METRO,91,1987,HENNEPIN COUNTY,COUNTY
HENNEPIN,LYNDALE AVE N,SHINGLE CREEK,27719,ADEQ,80.50,5515.00,METRO,93,1982,CITY OF MINNEAPOLIS,CITY
HENNEPIN,LYNDALE AVE N (NB),BNSF RR,27729,F.O.,77.60,7237.00,METRO,705,1979,CITY OF MINNEAPOLIS,CITY
HENNEPIN,LYNDALE AVE N (SB),BNSF RR,27725,F.O.,77.70,6635.00,METRO,536,1979,CITY OF MINNEAPOLIS,CITY
HENNEPIN,Lyndale Ave NB,I 94 & SB OFF RAMP,27715,F.O.,79.10,4500.00,METRO,553,1979,METRO DISTRICT,STATE
HENNEPIN,LYNDALE SB,HENNEPIN NB,27099,F.O.,73.90,30871.00,METRO,130,1965,CITY OF MINNEAPOLIS,CITY
HENNEPIN,Maple Grove Pkwy,I 94,27A98,ADEQ,98.60,18100.00,METRO,308,2006,METRO DISTRICT,CITY
HENNEPIN,Medicine Lake Rd,US 169,27536,F.O.,77.30,4750.00,METRO,167,1968,METRO DISTRICT,STATE
HENNEPIN,MERRIAM ST,E CHAN MISSISSIPPI RIVER,27664,ADEQ,96.90,1991.00,METRO,257,1887,CITY OF MINNEAPOLIS,CITY
HENNEPIN,METROBLVD(MSAS172),N BRANCH NINE MILE CRK,L4368,ADEQ,95.80,6700.00,METRO,40,1975,CITY OF EDINA,CITY
HENNEPIN,Mill St,"TH 7, REC TRL & TROLLEY", 9122,ADEQ,93.00,9850.00,METRO,191,1960,METRO DISTRICT,STATE
HENNEPIN,MINNEHAHA AVE S,MINNEHAHA CREEK, 4559,S.D.,25.80,4474.00,METRO,35,1890,CITY OF MINNEAPOLIS,OTHER
HENNEPIN,MINNEHAHA PARKWAY,MINNEHAHA CREEK,27192,ADEQ,79.00,10015.00,METRO,112,2000,CITY OF MINNEAPOLIS,OTHER
HENNEPIN,MINNEHAHA PARKWAY,MINNEHAHA CRK,27A20,ADEQ,94.80,2307.00,METRO,54,1994,CITY OF MINNEAPOLIS,CITY
HENNEPIN,MINNEHAHA PARKWAY,MINNEHAHA CREEK,L5730,F.O.,80.10,1169.00,METRO,33,1925,CITY OF MINNEAPOLIS,OTHER
HENNEPIN,MINNEHAHA PARKWAY,MINNEHAHA CREEK,L5731,F.O.,47.70,1169.00,METRO,28,1925,CITY OF MINNEAPOLIS,OTHER
HENNEPIN,MINNEHAHA PARKWAY,MINNEHAHA CREEK,L5736,F.O.,62.40,6971.00,METRO,36,1925,CITY OF MINNEAPOLIS,OTHER
HENNEPIN,MINNEHAHA PARKWAY,MINNEHAHA CREEK,L5765,F.O.,61.60,3911.00,METRO,45,1925,CITY OF MINNEAPOLIS,OTHER
HENNEPIN,Minnehaha Tunnel,TH 55,27191,ADEQ,0.00,0.00,METRO,644,1999,METRO DISTRICT,STATE
HENNEPIN,Minnetonka Blvd,TH 100, 5598,S.D.,63.00,19100.00,METRO,164,1939,METRO DISTRICT,STATE
HENNEPIN,Minnetonka Blvd,CARSONS BAY,27A63,ADEQ,97.60,4707.00,METRO,347,2002,HENNEPIN COUNTY,CITY
HENNEPIN,Mitchell Rd,TH 5,27147,ADEQ,91.90,13200.00,METRO,264,1998,METRO DISTRICT,STATE
HENNEPIN,MN 121 NB,I 35W,27V65,ADEQ,96.50,6000.00,METRO,680,2007,METRO DISTRICT,STATE
HENNEPIN,MN 121 NB,I 35W,99195,ADEQ,76.90,6000.00,METRO,138,2007,METRO DISTRICT,STATE
HENNEPIN,MN 62 EB,"I 35W, MN 121, RAMP",27V68,ADEQ,97.00,1.00,METRO,872,2007,METRO DISTRICT,STATE
HENNEPIN,MN 62 EB,LYNDALE AVE SO,27V72,ADEQ,98.00,1.00,METRO,123,2007,METRO DISTRICT,STATE
HENNEPIN,MN 62 EB,CP RAIL,27V74B,ADEQ,96.00,1.00,METRO,63,2007,METRO DISTRICT,STATE
HENNEPIN,MN 62 EB,NICOLLET AVE SO,27V78,ADEQ,98.00,1.00,METRO,90,2007,METRO DISTRICT,STATE
HENNEPIN,MN 62 WB,MN 121,27V67,ADEQ,98.00,1.00,METRO,149,2007,METRO DISTRICT,STATE
HENNEPIN,MN 62 WB,LYNDALE AVE SO,27V70,ADEQ,98.00,1.00,METRO,123,2007,METRO DISTRICT,STATE
HENNEPIN,MN 62 WB,CP RAIL,27V74C,ADEQ,96.00,1.00,METRO,63,2007,METRO DISTRICT,STATE
HENNEPIN,MN 62 WB,I 35W,99194,ADEQ,75.30,78000.00,METRO,206,2007,METRO DISTRICT,STATE
HENNEPIN,MONROE ST NE,BNSF RR,27656,ADEQ,96.80,2181.00,METRO,86,1985,CITY OF MINNEAPOLIS,CITY
HENNEPIN,MSAS 104(MCCULLEY),LUCE LINE TRAIL,97587,ADEQ,99.70,4100.00,METRO,31,1979,CITY OF ORONO,CITY
HENNEPIN,MSAS 117(HMWD HL),PURGATORY CREEK,94195,ADEQ,99.30,4850.00,METRO,24,1987,CITY OF EDEN PRAIRIE,CITY
HENNEPIN,MSAS 122(EDENVALE),CREEK,94196,ADEQ,93.60,3100.00,METRO,23,1985,CITY OF EDEN PRAIRIE,CITY
HENNEPIN,MSAS 125(36TH AVE),BNSF RR,27081,F.O.,80.10,9700.00,METRO,134,1977,CITY OF ROBBINSDALE,CITY
HENNEPIN,MSAS 136,CENTENNIAL L,27683A,F.O.,77.10,9500.00,METRO,104,1989,CITY OF EDINA,CITY
HENNEPIN,MSAS 136(WB 76TH),CENTENNIAL L,27683,F.O.,77.10,9500.00,METRO,116,1989,CITY OF EDINA,CITY
HENNEPIN,MSAS 142,PURGATORY CREEK,27J08,ADEQ,98.90,1450.00,METRO,27,2000,CITY OF MINNETONKA,CITY
HENNEPIN,MSAS 328(19TH AV),CSAH 122 & RAMPS,27620,ADEQ,80.30,7500.00,METRO,284,1984,HENNEPIN COUNTY,CITY
HENNEPIN,MSAS 332,CP RAIL,27661,ADEQ,98.90,1900.00,METRO,163,1985,CITY OF GOLDEN VALLEY,CITY
HENNEPIN,MSAS 430,CP RAIL,27563,ADEQ,99.40,2850.00,METRO,135,1974,CITY OF BLOOMINGTON,CITY
HENNEPIN,MSAS 433(W 82 ST),CSAH 34 & CITY STREET,27647,ADEQ,98.60,5600.00,METRO,371,1986,CITY OF BLOOMINGTON,CITY
HENNEPIN,MUN 137(INDIAN RD),STREAM,L8069,S.D.,24.50,10.00,METRO,33,1925,CITY OF EDEN PRAIRIE,CITY
HENNEPIN,MUN 138,LIBBS CHANNEL,27559,ADEQ,82.40,656.00,METRO,81,1969,CITY OF MINNETONKA,CITY
HENNEPIN,MUN 206(BRDG ST),MINNEHAHA CREEK,27629,ADEQ,96.00,735.00,METRO,45,1980,CITY OF MINNETONKA,CITY
HENNEPIN,MUN 275(37TH ST),MINNEHAHA CREEK,27067,S.D.,35.50,9620.00,METRO,77,1962,CITY OF ST LOUIS PARK,CITY
HENNEPIN,MUN 33C(BRDG ST),CROW RIVER,27639,ADEQ,89.90,2575.00,METRO,335,1984,HENNEPIN COUNTY,CITY
HENNEPIN,MUN 882(QUAKER LN),BASSETT CREEK,96141,ADEQ,99.40,8000.00,METRO,28,1987,CITY OF PLYMOUTH,CITY
HENNEPIN,MUN ST 56C,ZIMMERMANS PASS,27A77,ADEQ,66.20,800.00,METRO,113,2003,HENNEPIN COUNTY,CITY
HENNEPIN,NB Coll off ramp,3RD STREET WB,27880A,ADEQ,94.00,1500.00,METRO,598,1970,METRO DISTRICT,STATE
HENNEPIN,NB SHIN CRK P(109),SHINGLE CREEK,27623,F.O.,78.50,4750.00,METRO,104,1980,CITY OF BROOKLYN CENTER,CITY
HENNEPIN,NB TH 100 OFF RMP,DNR WETLAND FRANCE AVE,27R08,ADEQ,97.50,1000.00,METRO,668,2003,METRO DISTRICT,STATE
HENNEPIN,Nicollet Ave,I 494, 9077,ADEQ,60.80,12800.00,METRO,185,1959,METRO DISTRICT,STATE
HENNEPIN,Nicollet Ave,I 94,27837,ADEQ,68.00,8600.00,METRO,230,1966,METRO DISTRICT,STATE
HENNEPIN,NICOLLET AVE S,MINNEHAHA PKWY & CREEK,90591,F.O.,77.70,13862.00,METRO,818,1923,CITY OF MINNEAPOLIS,CITY
HENNEPIN,NICOLLET ST,BNSF RR,27695,ADEQ,95.00,73.00,METRO,98,1996,CITY OF MINNEAPOLIS,CITY
HENNEPIN,NOBLE AVE(MSAS333),BASSETT CREEK,95924,ADEQ,98.10,2700.00,METRO,30,1983,CITY OF GOLDEN VALLEY,CITY
HENNEPIN,Noble Pkwy,TH 610,27221,ADEQ,88.60,13200.00,METRO,216,1997,METRO DISTRICT,STATE
HENNEPIN,NOKOMIS AVE S,MINNEHAHA CREEK,90482,ADEQ,79.50,784.00,METRO,41,1921,CITY OF MINNEAPOLIS,CITY
HENNEPIN,NORTH OF 26TH ST,ALLEY,27B41,ADEQ,0.00,-1.00,METRO,27,2005,CITY OF MINNEAPOLIS,OTHER
HENNEPIN,NORTHOME AVE,PED-BIKE,L9265,F.O.,45.20,60.00,METRO,90,1920,HENNEPIN COUNTY,CITY
HENNEPIN,NOTTINGHAM PKWY,ELM CREEK,27A40,ADEQ,97.70,3450.00,METRO,63,2000,CITY OF MAPLE GROVE,CITY
HENNEPIN,OAKLAND AVE SO,MIDTOWN GREENWAY,L8911,ADEQ,95.70,791.00,METRO,95,1915,CITY OF MINNEAPOLIS,COUNTY
HENNEPIN,OAKLAND RD,I 494 & RAMPS,27V62,ADEQ,97.60,5000.00,METRO,254,2005,METRO DISTRICT,STATE
HENNEPIN,Old Shakopee Rd,TH 77,27062,ADEQ,92.30,8750.00,METRO,249,1978,METRO DISTRICT,STATE
HENNEPIN,Old Shakopee Rd,I 35W & SB ON RAMP,27735,ADEQ,90.30,33500.00,METRO,209,1986,METRO DISTRICT,STATE
HENNEPIN,ORCHARD ROAD,I 494,27V61,ADEQ,99.30,870.00,METRO,241,2005,METRO DISTRICT,STATE
HENNEPIN,OTHER  Tunnel,I 94 WB ON RAMP,27857,ADEQ,0.00,0.00,METRO,450,1967,METRO DISTRICT,STATE
HENNEPIN,Park Ave,"I 35W, I 94 & RAMP",27852,ADEQ,82.90,11700.00,METRO,349,1967,METRO DISTRICT,STATE
HENNEPIN,PARK AVE (CSAH 33),HCRRA,27B19,ADEQ,94.10,11100.00,METRO,88,2006,HENNEPIN COUNTY,COUNTY
HENNEPIN,Park Place,I 394 & COLLECTOR RD'S,27747,ADEQ,86.60,16500.00,METRO,274,1988,METRO DISTRICT,STATE
HENNEPIN,Parking Lot,TH 5 TUNNEL,27027,ADEQ,0.00,0.00,METRO,299,1961,METRO DISTRICT,STATE
HENNEPIN,Penn Ave,I 494,27V45,ADEQ,90.40,20000.00,METRO,311,2001,METRO DISTRICT,STATE
HENNEPIN,Penn Ave (CSAH 32),TH 62, 7268,F.O.,78.00,14700.00,METRO,152,1962,METRO DISTRICT,STATE
HENNEPIN,Penn Ave S,I 394 & I 394R,27758,ADEQ,92.20,10300.00,METRO,200,1986,METRO DISTRICT,STATE
HENNEPIN,PENN AVE S,MINNEHAHA CREEK,90490,ADEQ,67.10,8570.00,METRO,26,1902,CITY OF MINNEAPOLIS,CITY
HENNEPIN,PENNSYLVANIA (72),BASSETT CREEK,R0271,ADEQ,97.30,250.00,METRO,25,1989,CITY OF GOLDEN VALLEY,CITY
HENNEPIN,PILLSBURY AVE SO,MIDTOWN GREENWAY,L8909,ADEQ,84.60,4668.00,METRO,94,1914,CITY OF MINNEAPOLIS,COUNTY
HENNEPIN,Pioneer Trail,US 169,27294,ADEQ,93.30,9050.00,METRO,210,2004,METRO DISTRICT,STATE
HENNEPIN,PLEASANT AVE SO,MIDTOWN GREENWAY,L8908,ADEQ,47.70,3686.00,METRO,94,1913,CITY OF MINNEAPOLIS,COUNTY
HENNEPIN,PLYMOUTH AVE,MISSISSIPPI RIVER,27611,ADEQ,80.90,12300.00,METRO,944,1980,CITY OF MINNEAPOLIS,CITY
HENNEPIN,Plymouth Ave,I 394 & EB OFF RAMP,27736,ADEQ,90.80,27100.00,METRO,270,1988,METRO DISTRICT,STATE
HENNEPIN,Plymouth Ave,"I 94, US 952A & RAMPS",27796,ADEQ,81.20,8300.00,METRO,672,1978,METRO DISTRICT,STATE
HENNEPIN,PLYMOUTH AVE N,BNSF RR & BASSETT CREEK, 6247,ADEQ,95.10,5981.00,METRO,218,1930,CITY OF MINNEAPOLIS,CITY
HENNEPIN,PORTLAND (CSAH 35),HCRRA,90494,S.D.,42.20,12300.00,METRO,94,1914,HENNEPIN COUNTY,OTHER
HENNEPIN,Portland Ave,TH 62, 7269,ADEQ,79.00,16300.00,METRO,152,1963,METRO DISTRICT,STATE
HENNEPIN,Portland Ave,I 494, 9079,F.O.,78.00,13000.00,METRO,192,1959,METRO DISTRICT,STATE
HENNEPIN,Portland Ave,I 35W & I 94 WB,27851,ADEQ,94.00,13300.00,METRO,379,1967,METRO DISTRICT,STATE
HENNEPIN,Post Road,TH 5, 9409,ADEQ,94.10,4400.00,METRO,229,1959,METRO DISTRICT,STATE
HENNEPIN,Prairie Center Dr,TH 5,27148,ADEQ,92.80,15600.00,METRO,254,1998,METRO DISTRICT,STATE
HENNEPIN,QUEEN AVE N,SHINGLE CREEK,27507,ADEQ,92.20,789.00,METRO,86,1962,CITY OF MINNEAPOLIS,CITY
HENNEPIN,RAMP (121N TO 62W),MN121,27V69,ADEQ,98.00,1.00,METRO,149,2007,METRO DISTRICT,STATE
HENNEPIN,RAMP (35W TO 62),RAMP (62 EB TO LYNDALE),27V73,ADEQ,96.00,1.00,METRO,420,2007,METRO DISTRICT,STATE
HENNEPIN,RAMP (35W TO 62EB),"I 35W, MN 62 WB",27V79,ADEQ,94.30,22750.00,METRO,"1,135",2008,METRO DISTRICT,STATE
HENNEPIN,RAMP (35W TO 62WB),NICOLLET AVE SO,27V75,ADEQ,97.00,1.00,METRO,"1,057",2008,METRO DISTRICT,STATE
HENNEPIN,RAMP (35WSB TO 62),E 60 ST (MSAS 271),27V80,ADEQ,97.00,1.00,METRO,95,2008,METRO DISTRICT,STATE
HENNEPIN,RAMP TO US 169 SB,"CSAH 81, BNSF RR, RAMP",27R24,ADEQ,96.00,1.00,METRO,471,2008,METRO DISTRICT,STATE
HENNEPIN,RAMP(169 SB TO 81),CSAH 109 & CSAH 81,27R22,ADEQ,97.00,1.00,METRO,748,2008,METRO DISTRICT,STATE
HENNEPIN,RAMP(169NB TO 109),CSAH 81 & BNSF RR,27R23,ADEQ,98.00,1.00,METRO,453,2008,METRO DISTRICT,STATE
HENNEPIN,RAMP(OLD US 12 EB),US 12,27279,ADEQ,100.00,1.00,METRO,308,2007,METRO DISTRICT,STATE
HENNEPIN,RAMP(US 12 EB OFF),SOIL,27204,ADEQ,100.00,1.00,METRO,566,2007,METRO DISTRICT,STATE
HENNEPIN,RAMP(US 12 EB ON),SOIL,27212,ADEQ,100.00,1.00,METRO,446,2007,METRO DISTRICT,STATE
HENNEPIN,Regent Ave,TH 610,27222,ADEQ,99.20,1850.00,METRO,235,1997,METRO DISTRICT,STATE
HENNEPIN,REGENT AVE(MUN134),BASSETT CREEK,R0030,ADEQ,98.30,400.00,METRO,30,1982,CITY OF GOLDEN VALLEY,CITY
HENNEPIN,Riverside Ave,I 94, 9421,F.O.,78.00,5700.00,METRO,350,1962,METRO DISTRICT,STATE
HENNEPIN,Rockford Rd,US 169,27551,ADEQ,97.50,24600.00,METRO,192,1972,METRO DISTRICT,STATE
HENNEPIN,Rockford Road,I 494,27972,ADEQ,82.00,23500.00,METRO,212,1965,METRO DISTRICT,STATE
HENNEPIN,Rowland Rd,TH 62,27582,ADEQ,98.00,1050.00,METRO,207,1986,METRO DISTRICT,STATE
HENNEPIN,ROYALSTON AVE,BNSF RR,27699,ADEQ,85.50,2956.00,METRO,117,2001,CITY OF MINNEAPOLIS,CITY
HENNEPIN,SB CD to 81st,TH 77 & NB C/D,27046,ADEQ,95.60,5000.00,METRO,505,1988,METRO DISTRICT,STATE
HENNEPIN,SB CD TO 81ST ST,TH 77 & RAMPS,27048,ADEQ,94.70,3450.00,METRO,526,1988,METRO DISTRICT,STATE
HENNEPIN,SB Johnson St NE,I 35W,27994,ADEQ,83.00,5700.00,METRO,451,1969,METRO DISTRICT,STATE
HENNEPIN,SB SHIN CRK P(109),SHINGLE CREEK,27622,F.O.,78.50,4750.00,METRO,104,1980,CITY OF BROOKLYN CENTER,CITY
HENNEPIN,SCHMIDT LAKE ROAD,CP RAIL,27A95,ADEQ,86.50,3350.00,METRO,210,2002,CITY OF PLYMOUTH,CITY
HENNEPIN,SHADY OAK (CSAH61),CP RAIL,27533,ADEQ,74.50,13000.00,METRO,200,1967,HENNEPIN COUNTY,COUNTY
HENNEPIN,SHADY OAK (CSAH61),HCRRA,90596,S.D.,30.70,13000.00,METRO,120,1958,HENNEPIN COUNTY,COUNTY
HENNEPIN,Shady Oak Rd,US 212,27089,ADEQ,99.00,13500.00,METRO,266,1971,METRO DISTRICT,STATE
HENNEPIN,Shelard Pkwy,I 394,27738,ADEQ,86.60,5000.00,METRO,215,1987,METRO DISTRICT,STATE
HENNEPIN,Shingle Creek Pkwy,I 94 & I 694 EB,27910,ADEQ,90.80,20200.00,METRO,328,1979,METRO DISTRICT,STATE
HENNEPIN,SMETANA LANE,S BRANCH NINE MILE CREEK,27J20,ADEQ,95.00,1.00,METRO,23,2000,CITY OF EDEN PRAIRIE,CITY
HENNEPIN,St Anthony Blvd,TH 47 (UNIVERSITY AVE),27055,ADEQ,92.00,4400.00,METRO,232,1998,METRO DISTRICT,STATE
HENNEPIN,ST ANTHONY PARKWAY,CP RAIL,27074,ADEQ,89.60,4621.00,METRO,185,1998,CITY OF MINNEAPOLIS,CITY
HENNEPIN,ST ANTHONY PARKWAY,BNSF & CP RAILROAD,90664,S.D.,13.30,4621.00,METRO,534,1925,CITY OF MINNEAPOLIS,OTHER
HENNEPIN,STEVENS AVE S,MINNEHAHA CREEK, 9612,ADEQ,87.60,2852.00,METRO,43,1962,CITY OF MINNEAPOLIS,CITY
HENNEPIN,STEVENS AVE SO,MIDTOWN GREENWAY,L8910,S.D.,56.80,4826.00,METRO,94,1914,CITY OF MINNEAPOLIS,COUNTY
HENNEPIN,Temp TH 62 WB,TH 121,99147,ADEQ,95.00,50000.00,METRO,206,1994,METRO DISTRICT,STATE
HENNEPIN,TERRITORIAL ROAD,RUSH CREEK,27A49,ADEQ,98.90,500.00,METRO,107,1998,CITY OF MAPLE GROVE,CITY
HENNEPIN,TH 100,"BNSF, CEDAR LK & 23RD", 5310,F.O.,86.90,115000.00,METRO,243,1936,METRO DISTRICT,STATE
HENNEPIN,TH 100,BASSETT CREEK, 5642,ADEQ,76.70,71000.00,METRO,22,1936,METRO DISTRICT,STATE
HENNEPIN,TH 100,BASSETT CREEK, 5642A,ADEQ,99.00,1.00,METRO,23,2000,METRO DISTRICT,STATE
HENNEPIN,TH 100,W 70TH ST, 9431,ADEQ,89.70,66000.00,METRO,192,1977,METRO DISTRICT,STATE
HENNEPIN,TH 100,TH 62, 9500,ADEQ,93.00,97000.00,METRO,209,1960,METRO DISTRICT,STATE
HENNEPIN,TH 100,MINNEHAHA CREEK,27103,ADEQ,92.40,102000.00,METRO,60,1970,METRO DISTRICT,STATE
HENNEPIN,TH 100,44TH ST,27104,ADEQ,86.90,102000.00,METRO,116,1970,METRO DISTRICT,STATE
HENNEPIN,TH 100,TH 55,27121,ADEQ,87.80,90000.00,METRO,224,2000,METRO DISTRICT,STATE
HENNEPIN,TH 100,CPR RR & N LILAC DR,27254,ADEQ,87.80,90000.00,METRO,178,2000,METRO DISTRICT,STATE
HENNEPIN,TH 100,UP RR & KQRS DRIVE,27258,ADEQ,87.00,80000.00,METRO,188,2000,METRO DISTRICT,STATE
HENNEPIN,TH 100,DULUTH ST,27283,ADEQ,93.70,71000.00,METRO,190,2003,METRO DISTRICT,STATE
HENNEPIN,TH 100,TWIN LAKE CHANNEL,27288,ADEQ,87.70,46000.00,METRO,0,2001,METRO DISTRICT,STATE
HENNEPIN,TH 100,SOUTH FRONTAGE ROAD,27749,ADEQ,97.00,115000.00,METRO,109,1989,METRO DISTRICT,STATE
HENNEPIN,TH 100,"I 394, I 394R",27752,ADEQ,97.00,90000.00,METRO,324,1989,METRO DISTRICT,STATE
HENNEPIN,TH 100 E Frontage,BNSF RR & CITY STREETS,27787,F.O.,93.00,5000.00,METRO,244,1989,METRO DISTRICT,STATE
HENNEPIN,TH 100 NB,SHINGLE CREEK,27040,ADEQ,100.00,22500.00,METRO,80,1964,METRO DISTRICT,STATE
HENNEPIN,TH 100 NB,I 94 EB & EB ON RAMP,27982,F.O.,93.20,22500.00,METRO,334,1980,METRO DISTRICT,STATE
HENNEPIN,TH 100 NB off ramp,TO GLENWOOD AVE,27031A,ADEQ,99.00,1100.00,METRO,556,1989,METRO DISTRICT,STATE
HENNEPIN,TH 100 NB off ramp,"I 94, 694 EB, TH100&RMPS",27914,ADEQ,98.60,5250.00,METRO,"1,001",1980,METRO DISTRICT,STATE
HENNEPIN,TH 100 NB on ramp,FROM GLENWOOD AVE,27031B,ADEQ,99.00,1100.00,METRO,602,1989,METRO DISTRICT,STATE
HENNEPIN,TH 100 NB on ramp,UP RR & KQRS DR,27265,ADEQ,99.00,1.00,METRO,192,2000,METRO DISTRICT,STATE
HENNEPIN,TH 100 NB on ramp,FROM CSAH 81,27R06,ADEQ,97.90,1000.00,METRO,0,2001,METRO DISTRICT,STATE
HENNEPIN,TH 100 SB,SHINGLE CREEK,27039,ADEQ,100.00,22500.00,METRO,80,1991,METRO DISTRICT,STATE
HENNEPIN,TH 100 SB,"I 94, I 694 EB & RAMP",27962,ADEQ,97.30,22500.00,METRO,802,1980,METRO DISTRICT,STATE
HENNEPIN,TH 100 SB CD,SB CD RP & FRNT RD,27789,ADEQ,90.00,2000.00,METRO,967,1989,METRO DISTRICT,STATE
HENNEPIN,TH 100 SB Coll Rd,SOUTH FRONTAGE ROAD,27790,ADEQ,97.00,2000.00,METRO,111,1989,METRO DISTRICT,STATE
HENNEPIN,TH 100 SB on ramp,GLENWOOD AVE TO SB 100,27791,ADEQ,97.00,2000.00,METRO,495,1989,METRO DISTRICT,STATE
HENNEPIN,TH 100 SB on ramp,"I 94, I694 EB & RAMPS",27913,ADEQ,98.60,5250.00,METRO,545,1980,METRO DISTRICT,STATE
HENNEPIN,TH 100 SB ramp,"I 394, I 394R",27752A,ADEQ,97.00,5000.00,METRO,324,1989,METRO DISTRICT,STATE
HENNEPIN,TH 100 W frontage,BNSF RR & CITY STREETS,27786,F.O.,95.00,4225.00,METRO,244,1989,METRO DISTRICT,STATE
HENNEPIN,TH 100 West Front,UP RR & KQRS DRIVE,27259,ADEQ,99.00,1.00,METRO,186,2000,METRO DISTRICT,STATE
HENNEPIN,TH 101,I 94,27945,ADEQ,99.00,47000.00,METRO,303,1969,METRO DISTRICT,STATE
HENNEPIN,TH 101 NB,CROW RIVER,27020,ADEQ,91.20,19750.00,METRO,261,1967,METRO DISTRICT,STATE
HENNEPIN,TH 101 SB,CROW RIVER,27019,ADEQ,98.50,19750.00,METRO,260,1993,METRO DISTRICT,STATE
HENNEPIN,TH 121 NB,I 35W SB,27930,S.D.,62.40,6000.00,METRO,307,1964,METRO DISTRICT,STATE
HENNEPIN,TH 252 NB on ramp,TH 610,27217,ADEQ,98.30,9000.00,METRO,550,1998,METRO DISTRICT,STATE
HENNEPIN,TH 252 SB,TH 610,27218,ADEQ,97.10,25500.00,METRO,568,1998,METRO DISTRICT,STATE
HENNEPIN,TH 252 SB,TH 610 WB ON RAMP,27219,ADEQ,97.10,25500.00,METRO,545,1998,METRO DISTRICT,STATE
HENNEPIN,TH 47,CP RAIL,27059,ADEQ,92.80,15600.00,METRO,286,1997,METRO DISTRICT,STATE
HENNEPIN,TH 47,BNSF RR,27072,ADEQ,95.70,16500.00,METRO,505,1998,METRO DISTRICT,STATE
HENNEPIN,TH 47,BNSF RR,27134,ADEQ,81.70,13400.00,METRO,51,1985,METRO DISTRICT,STATE
HENNEPIN,TH 5 Bus Ramp,COUNTY DITCH 43,96735,ADEQ,99.00,1.00,METRO,23,1996,METRO DISTRICT,STATE
HENNEPIN,TH 5 EB,WALLACE RD,27150,ADEQ,97.70,31000.00,METRO,145,1998,METRO DISTRICT,STATE
HENNEPIN,TH 5 EB,US 212 & WB ON RAMP,27194,ADEQ,97.70,31000.00,METRO,690,1998,METRO DISTRICT,STATE
HENNEPIN,TH 5 EB,I 494 & TH 5 WB OFF RMPS,27766,ADEQ,96.50,33500.00,METRO,177,1983,METRO DISTRICT,STATE
HENNEPIN,TH 5 EB off ramp,TH 55,27107,ADEQ,96.30,9000.00,METRO,305,1992,METRO DISTRICT,STATE
HENNEPIN,TH 5 EB off ramp,BUS CONNECTION,27141,ADEQ,97.00,1.00,METRO,83,1998,METRO DISTRICT,STATE
HENNEPIN,TH 5 EB on ramp,I 494 & WB OFF RAMP,27763,ADEQ,98.40,7500.00,METRO,433,1982,METRO DISTRICT,STATE
HENNEPIN,TH 5 EB on ramp,FROM 34TH AVENUE TO,27764,ADEQ,97.90,1500.00,METRO,216,1983,METRO DISTRICT,STATE
HENNEPIN,TH 5 EB ramp to 55,TH 5 WB RAMP,27118,ADEQ,97.30,9000.00,METRO,111,1992,METRO DISTRICT,STATE
HENNEPIN,TH 5 WB,INBND OUTBND AIRPORT RD, 9153,ADEQ,74.80,36000.00,METRO,211,1959,METRO DISTRICT,STATE
HENNEPIN,TH 5 WB,WALLACE RD,27144,ADEQ,97.70,31000.00,METRO,145,1998,METRO DISTRICT,STATE
HENNEPIN,TH 5 WB,I 494 WB OFF RAMP,27983,ADEQ,96.50,33500.00,METRO,188,1982,METRO DISTRICT,STATE
HENNEPIN,TH 55,CP RAIL, 5891,ADEQ,87.10,26500.00,METRO,238,1942,METRO DISTRICT,STATE
HENNEPIN,TH 55,BASSETT CREEK, 5908,ADEQ,68.80,23000.00,METRO,22,1947,METRO DISTRICT,STATE
HENNEPIN,TH 55,CROW RIVER,27044,ADEQ,92.20,22000.00,METRO,318,1986,METRO DISTRICT,STATE
HENNEPIN,TH 55,TH 5 & WB COLL RD,27112,ADEQ,90.50,57000.00,METRO,167,1992,METRO DISTRICT,STATE
