"ID","NAME","TREASURER","ADDRESS1","ADDRESS2","CITY","STATE","ZIP","DESIGNATE","TYPE","PARTY","FILEFREQ","INTEREST","CONNECTED","CAND_ID","COMMCODE"
"C00248690","ALARM INDUSTRY COMMUNICATIONS COMMITTEE POLITICAL ACTION COMMITTEE","MR BOB BITTON","440 MAPLE AVENUE EAST SUITE 201",,"VIENNA","VA","22180","U","Q",,"Q","T","CENTRAL STATION ALARM ASSN",,
"C00248716","COMCAST CORPORATION POLITICAL ACTION COMMITTEE- FEDERAL","Dordelman, William","1701 JFK Blvd, 49th Floor","35th Floor","Philadelphia","PA","19103","U","Q",,"M","C","Comcast Corporation",,
"C00248849","CROPLIFE AMERICA POLITICAL ACTION COMMITTEE","Vroom, Jay Mr.","1156 15TH STREET NW SUITE 400",,"WASHINGTON","DC","20005","U","Q",,"M","T","CropLife America",,
"C00248864","DALLAS COUNTY DEMOCRATIC PARTY","Darlene Ewing","4209 Parry Ave.",,"Dallas","TX","75223","U","Y","DEM","M",,"None",,
"C00248948","PEOPLE HELPING PEOPLE","Gould, David","555 So.Flower St. Suite 4210",,"Los Angeles","CA","90071",,"Q",,"Q",,"NONE",,
"C00249078","UNITED LIQUORS LTD GOOD GOVERNMENT COMMITTEE (FKA GOOD GOV'T CMTE)","LEWIS P GACK","ONE UNITED DRIVE",,"WEST BRIDGEWATER","MA","02379","U","Q",,"T","C","UNITED LIQUORS LTD",,
"C00249086","LABOR POLITICAL LEAGUE OF LABORERS LOCAL NO 113","NACARCI E FEASTER","6310 WEST APPLETON AVENUE",,"MILWAUKEE","WI","53210",,"Q",,"Q","L","LABORERS LOCAL NO 113",,
"C00249250","ALASKA FEDERATION OF REPUBLICAN WOMEN FED ACCT","MS MARIE WARD","2504 Fairbanks Street",,"Anchorage","AK","99503","U","X","REP","A",,,,
"C00249342","AMERICAN SOCIETY OF PLASTIC SURGEONS PLASTYPAC","Seward, William","1640 Wisconsin Ave NW",,"Washington","DC","20007",,"Q",,"Q","T","American Society of Plastic Surgeons",,
"C00249359","BAKERY CONFECTIONERY TOBACCO WKRS & GRAIN MILLERS INT'L UNION LOCAL 19 POL ORG 'BCTGM'","Edward, Thomas","9665 Rockside Avenue",,"Cleveland","OH","44125","U","Q",,"Q","L","BAKERY/CONFECT & TOBACCO WORKERS PAC",,
"C00249532","AMERICAN SPORTFISHING ASSOCIATION POLITICAL ACTION COMMITTEE","GORDON ROBERTSON","225 REINEKERS LANE, SUITE 420",,"ALEXANDRIA","VA","22314","U","N",,"Q","T","AMERICAN SPORTFISHING ASSOCIATION",,
"C00249581","AMERICAN ASSOCIATION OF BIOANALYSTS POLITICAL ACTION COMMITTEE (AAB*PAC)","MARK S BIRENBAUM PHD","906 OLIVE SUITE 1200",,"SAINT LOUIS","MO","63101","U","Q",,"Q","T","AMERICAN ASSOCIATION OF BIOANALYSTS",,
"C00249896","INVACARE CORPORATION POLITICAL ACTION COMMITTEE AKA INVA PAC","Fox, Jerome E Jr.","ONE INVACARE WAY",,"ELYRIA","OH","44035",,"Q",,"Q","C","INVACARE CORPORATION",,
"C00249961","ALLERPAC - JOINT COUNCIL OF ALLERGY ASTHMA AND IMMUNOLOGY","DONALD W AARONSON MD","50 N BROCKWAY ST STE 3-3",,"PALATINE","IL","60067","U","Q",,"Q","C","JOINT COUNCIL OF ALLERGY ASTHMA & IMMU",,
"C00249995","NORTH CAROLINA BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE","Sampson, Grace Mrs.","PO BOX 19999",,"RALEIGH","NC","27619","U","Q",,"Q","T","ABA BANKPAC",,
"C00250027","KIRBY CORPORATION POLITICAL ACTION COMMITTEE","MARY TUCKER","55 Waugh Drive","Suite 1000","Houston","TX","77007","U","Q",,"Q","C","KIRBY INLAND MARINE PAC",,
"C00250068","GROCERY MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE ('GMA PAC')","McShane, Michael Mr.","1350 Eye Street","Suite 300","WASHINGTON","DC","20005","U","Q",,"Q","T","Grocery Manufacturers Association",,
"C00250134","COCA-COLA ENTERPRISES INC EMPLOYEES PAC","EUGENE M. RACKLEY IV","2500 WINDY RIDGE PARKWAY",,"ATLANTA","GA","30339","U","Q",,"Q","C","COCA-COLA ENTERPRISES INC.",,
"C00250191","DEMOCRATS FOR ECONOMIC RECOVERY-LAROUCHE IN 92","KATHY A MAGRAW","PO BOX 690",,"LEESBURG","VA","20178","A","P","DEM","T",,,"P60000452",
"C00250209","ALLIANT TECHSYSTEMS INC. EMPLOYEE CITIZENSHIP FUND","Heninger, Lynn","1300 Wilson Blvd Suite 400","Suite 1510","Rosslyn","VA","22209",,"Q",,"M","C","Alliant Techsystems Inc.",,
"C00250381","ABRAMS COMMITTEE","LAWRENCE B BUTTENWIESER","11 EAST 86TH STREET #7A",,"NEW YORK","NY","10028","P","S",,"T",,,"S0NY00162",
"C00250399","AUTOMOTIVE FREE INTERNATIONAL TRADE PAC","Taylor, John E.","1625 Prince Street","Suite 225","Alexandria","VA","22314","U","Q",,"M",,"NONE",,
"C00250407","SOUTHERN COMPANY - SOUTHERN NUCLEAR OPERATING COMPANY INC. PAC","Jackson, Nicole D.","42 Inverness Center",,"Birmingham","AL","35242","U","Q",,"M","C","Southen Nuclear Operating Company",,
"C00250431","RBC BANCORPORATION (USA) GOOD GOVERNMENT COMMITTEE (FEDERAL)","M RUTH MCREE","200 PROVIDENCE ROAD SUITE 250",,"CHARLOTTE","NC","28207",,"Q",,"Q","C","RBC BANCORPORATION (USA)",,
"C00250449","TENNESSEE MALT BEVERAGE ASSOCIATION FEDERAL POLITICAL ACTION COMMITTEE","RICH FOGE","404 JAMES ROBERTSON PARKWAY #1605",,"NASHVILLE","TN","37219",,"N",,"Q","T","TENNESSEE MALT BEVERAGE ASSOCIATION",,
"C00250464","CALIFORNIA COTTON GROWERS ASSOCIATION POLITICAL ACTION COMMITTEE","Williams, Earl","1785 N. Fine Avenue",,"Fresno","CA","93727","U","N",,"Q","T","California Cotton Growers Association",,
"C00250480","U S SENATOR JOHN SEYMOUR COMMITTEE","CHARLES H. BALL, JR.","455 CAPITAL MALL, SUITE 801",,"SACRAMENTO","CA","95814","P","S",,"Q",,,"S2CA00310",
"C00250555","EWING IL COMMITTEE","THOMAS W EWING","1647 MOCKINGBIRD LANE",".","PONTIAC","IL","61764","P","H",,"Q",,,"H2IL15034",
"C00250589","THIRD DISTRICT NORTH CAROLINA REPUBLICAN PARTY","Malay, Steve","115 Apollo Dr.",,"Cape Carteret","NC","28584","U","Y","REP","Q",,"None",,
"C00250613","GROUP HEALTH INCORPORATED FEDERAL POLITICAL ACTION COMMITTEE","Goodwin, Jeffrey L","441 NINTH AVENUE",,"NEW YORK","NY","10001",,"Q",,"T","W","GROUP HEALTH INCORPORATED",,
"C00250720","FRIENDS OF SAM JOHNSON","Bozeman, Lyndon Mr.","P.O. Box 860096",,"Plano","TX","75086","P","H","REP","Q",,,"H2TX03118",
"C00250753","AUTOMOTIVE/AFTERMARKET PAC OF AUTOMOTIVE SERVICE INDUSTRY ASSOC","SUSAN MEDICK","7101 WISCONSIN AVENUE SUITE 1300",,"BETHESDA","MD","20814",,"Q",,"Q","T","AUTOMOTIVE SERVICE INDUSTRY ASSOC",,
"C00250860","CITIZENS FOR JOHN OLVER FOR CONGRESS","Johnson, Francis A.","P.O. Box 819","PO BOX 819","Amherst","MA","01004","P","H","DEM","Q",,,"H2MA01020",
"C00250910","COMMITTEE FOR EFFECTIVE GOVERNMENT VIRGINIA NATURAL GAS INC","JAMES C BALDERSON","150 W MAIN STREET SUITE 1510",,"NORFOLK","VA","23510","U","Q",,"Q","C","AGL RESOURCES INC",,
"C00250993","HUMBOLDT COUNTY REPUBLICANS (FED)","Bonino, Joe","PO Box 682",,"Eureka","CA","95502",,"Y","REP","Q",,"California Republican Party",,
"C00251009","UNITED PILOTS PAC/AIRLINE PILOTS ASSOCIATION","Genovese, Joseph","9550 W. Higgins Rd.","Suite 1000","ROSEMONT","IL","60018","U","Q",,"M","L","Airline Pilots Association",,
"C00251132","EAT'N PARK RESTAURANTS INC POLITICAL ACTION COMMITTEE","JOSEPH A SAWINSKI","285 EAST WATERFRONT DRIVE","PO BOX 3000","PITTSBURGH","PA","15230",,"N",,"Q","C","EAT'N PARK HOSPITALITY GROUP INC",,
"C00251348","JEFFERSON COMMITTEE, THE","TAWANDA COLEMAN","1723 Valmont Street",,"New Orleans","LA","70115","P","H","dem","Q",,"NONE","H0LA02119",
"C00251447","I.P.H.F.H.A. INC. POLITICAL ACTION COMMITTEE INC.","Cox, Donald","7829 E. Rockhill #201","BOX 782710","WICHITA","KS","67206",,"Q",,"Q","T","IPHFHA INC",,
"C00251629","FREIND FOR SENATE '91","JAMES J KELLY","510-A ABBOTT DRIVE",,"BROOMALL","PA","19008","P","S","REP","Q",,,"S2PA00075",
"C00251728","AEROSPACE AND DEFENSE POLITICAL ACTION COMMITTEE","BILL MAYS","1236 BRACE ROAD UNIT G",,"CHERRY HILL","NJ","08034","U","N",,"Q","L","ASSOC OF SCIENTISTS/PROF ENGINEER PER",,
"C00251751","LOWE'S COMPANIES INC. POLITICAL ACTION COMMITTEE","Croom, Marshall A","1000 Lowe's Boulevard",,"Mooresville","NC","28117",,"Q",,"Q","C","Lowe's Companies Inc.",,
"C00251843","WESTON SOLUTIONS INC. POLITICAL ACTION COMMITTEE (WESTON PAC)","McGraw, Sean M.","1101 14th Street N.W.","Suite 700","Washington","DC","20005",,"Q",,"M","C","Weston Solutions Inc.",,
"C00251876","AMGEN INC. POLITICAL ACTION COMMITTEE","Currie, L. Rodger","601 13th Street, NW","12th Floor","Washington","DC","20005",,"Q",,"M","C","Amgen Inc.",,
"C00251918","PASTOR FOR ARIZONA","Chapa, Arthur A.","PO Box 1978",,"Phoenix","AZ","85001","P","H","DEM","Q",,"None","H2AZ02055",
"C00251942","CLEAN WATER/VOTE ENVIRONMENT","KATHLEEN ATERNO","4455 CONNECTICUT AVE NW SUITE A300",,"WASHINGTON","DC","20008","U","Q",,"Q","T","VOTE ENVIRONMENT/NJEF PAC (AFFL)",,
"C00252056","PLUMBERS LOCAL 24 POLITICAL ACTION COMMITTEE","KENNEDY, WILLIAM J","986 SOUTH SPRINGFIELD AVE.",,"SPRINGFIELD","NJ","07081",,"Q",,"Q","L","PLUMBERS LOCAL UNION 24",,
"C00252338","AMERICAN CHEMISTRY COUNCIL PAC","Marty Durbin","1300 Wilson Boulevard","Attn:  Martin Durbin","Arlington","VA","22209","U","Q",,"M","T","American Chemistry Council",,
"C00252395","STEAMFITTERS LOCAL 475 POLITICAL ACTION COMMITTEE","THOMAS MANNING","P.O. BOX 4187","136 MOUNT BETHEL ROAD","WARREN","NJ","07059",,"Q",,"Q","L","STEAMFITTERS LOCAL NO 475",,
"C00252437","KAMO ELECTRIC COOPERATIVE INC POLITICAL ACTION COMMITTEE (KAMOPAC)","ANN HARTNESS","500 S KAMO DRIVE","PO BOX 577","VINITA","OK","74301","U","N",,"Q","C","KAMO ELECTRIC COOPERATIVE INCORPORATED",,
"C00252551","SAN DIEGO COUNTY REPUBLICAN PARTY - FED","Boling, C. April","7185 Navajo Road Suite L",,"San Diego","CA","92119",,"Y","REP","M",,"N/A",,
"C00252684","REGENCE GROUP BLUEPAC, THE","Daughn, Jason A","317 Massachusetts Avenue NE","Suite 300E","Washington","DC","20002","U","Q",,"Q","W","The Regence Group",,
"C00252791","CRACKER BARREL OLD COUNTRY STORE, INC. PAC","Nokes, Larry Mr.","307 Hartmann Drive","PO Box 787","Lebanon","TN","37088","U","Q",,"M","C","Cracker Barrel Old Country Store, Inc.",,
"C00252825","PLUMBERS UNION LOCAL 690 POLITICAL ACTION COMMITTEE","Kane, John I.","2791 Southampton Road",,"Philadelphia","PA","19154",,"Q",,"Q","L","PLUMBING & PIPE FITTING IND US & CAN",,
"C00252866","BANK OF AMERICA CORPORATION PAC (FKA MBNA CORPORATION FEDERAL POLITICAL COMMITTEE)","Jamison, Wendy Y.","1100 North King Street","DE5-001-02-07","Wilmington","DE","19884","U","Q",,"T","C","Bank of America Corporation",,
"C00252940","LEAGUE OF CONSERVATION VOTERS ACTION FUND","Collins, Patrick","1920 L Street, NW, Suite 800",,"Washington","DC","20036","U","Q",,"M","T","League of Conservation Voters",,
"C00252973","DONALD A. MANZULLO FOR CONGRESS","Richard J. Brynteson","PO Box 7783","PO Box 7783","Rockford","IL","61126","P","H","REP","Q",,,"H0IL16085",
"C00253047","FRIENDS OF MAJOR OWENS","Maurice Reid","PO Box 22265",,"Brooklyn","NY","11202","P","H","DEM","Q",,,"H2NY12023",
"C00253153","OSI RESTAURANT PARTNERS, LLC POLITICAL ACTION COMMITTEE","Kadow, Joseph J. Mr.","2202 N. Westshore Blvd.","5th Floor","Tampa","FL","33607",,"Q",,"M","C","OSI Restaurant Partners, LLC",,
"C00253187","PETERSON FOR CONGRESS","ELLIOTT A PETERSON","26192 Floyd Lake Point Road",,"Detroit Lakes","MN","56501","P","H","DEM","Q",,,"H2MN07014",
"C00253260","ALASKA REPUBLICAN PARTY","Clary, Glenn W.","1001 W Fireweed Ln",".","Anchorage","AK","99503","U","Y","REP","M",,"NONE",,
"C00253294","LABORERS' DISTRICT COUNCIL OF THE METRO AREA OF PHILADELPHIA AND VICINITY P A C","SAMUEL STATEN JR","520 N DELAWARE AVENUE","SUITE 201","PHILADELPHIA","PA","19123","U","Q",,"Q","L","LABORERS' DIST COUNCIL...PHILADELPHIA",,
"C00253369","INVESCO PLC PAC","Kidd, Doug","1360 Peachtree Street, NE","C/O AMVESCAP","Atlanta","GA","30309","U","Q",,"Q","C","INVESCO",,
"C00253377","WYNN FOR CONGRESS","Clifton, Curt","1825 Eye St. NW",".","Washington","DC","20006","P","H","DEM","Q",,"NONE","H2MD05361",
"C00253401","CITIZENS FOR A BETTER SAN FRANCISCO","EDWARD G POOLE","PMB 3741 268 BUSH STREET",,"SAN FRANCISCO","CA","94104","U","N",,"Q",,"NONE",,
"C00253427","WELLMAN INC PAC","DAVID R STYKA","1041 - 521 CORPORATE CENTER DRIVE",,"FORT MILL","SC","29707","U","N",,"Q","C","WELLMAN INC",,
"C00253468","FEDERAL AGRICULTURAL MORTGAGE CORPORATION POLITICAL ACTION COMMITTEE","Waters, Mary K.","1133 21st Street N.W.","Suite 600","Washington","DC","20036",,"N",,"Q","C","FEDERAL AGRICULTURAL MORTGAGE CORP",,
"C00253609","ESCO ELECTRONICS CORPORATION POLITICAL ACTION COMMITTEE","MATTHEW MAINER","9900A CLAYTON RD",,"ST LOUIS","MO","63124","U","Q",,"Q","C","ESCO ELECTRONICS CORPORATION",,
"C00253880","JEFFERSON COUNTY DEMOCRATIC PARTY","GILBERT T ADAMS JR","1855 CALDER AVENUE",,"BEAUMONT","TX","77701","U","Y","DEM","M",,"TEXAS DEMOCRATIC PARTY",,
"C00253906","U S IMMIGRATION REFORM PAC","WILLIAM W CHIP","2700 35th Place",,"Washington","DC","20007","U","Q",,"Q",,"NONE",,
"C00253971","FRIENDS OF PHIL GRAMM PAC","White, D. R.","P. O. Box 963",,"Helotes","TX","78023","U","Q","REP","T",,"American Conservative Trust PAC",,
"C00254185","GENE GREEN CONGRESSIONAL CAMPAIGN","Green, Helen","PO BOX 16128",,"HOUSTON","TX","77222","P","H","DEM","Q",,,"H2TX29030",
"C00254193","UNIFORMED FIREFIGHTERS ASSOCIATION POLITICAL ACTION COMMITTEE (FIRE PAC)","STRAUB, ROBERT Mr.","204-208 EAST 23RD STREET",,"NEW YORK","NY","10010",,"Q",,"Q","L","UNIFORMED FIREFIGHTERS ASSOCIATION",,
"C00254201","NATIONAL ASSOCIATION OF MORTGAGE BROKERS","Roy DeLoach","7900 Westpark Drive","Suite T309","McLean","VA","22102","U","Q",,"M","T","NATIONAL ASSOC OF MORT BROKERS (NAMB)",,
"C00254268","CROWN CORK & SEAL COMPANY INC. PAC","Dunleavy, Michael","One Crown Way",,"Philadelphia","PA","19154",,"Q",,"Q","C","Crown Cork & Seal Company Inc.",,
"C00254441","FATTAH FOR CONGRESS","Bonnie M. Bowser","3900 Ford Road Suite 12-O",,"Philadelphia","PA","19131","P","H","DEM","Q",,,"H2PA02055",
"C00254490","REPUBLICAN PARTY OF SACRAMENTO COUNTY (FED. ACCT.)","Scott, Thomas B.","3464 El Camino Avenue","Suite 150","Sacramento","CA","95821","U","Y","REP","M",,"NONE",,
"C00254573","EDDIE BERNICE JOHNSON FOR CONGRESS","Randy Whitaker","3102 Maple Avenue Suite 605",,"Dallas","TX","75201","P","H","DEM","Q",,,"H2TX00015",
"C00254581","GUTIERREZ FOR CONGRESS","Gutierrez, Omaira","2146 W CHURCHILL STREET",".","CHICAGO","IL","60647","P","H","DEM","Q",,,"H2IL08039",
"C00254656","SUGAR CANE GROWERS COOPERATIVE OF FLORIDA (PAC)","TELLECHEA, JUAN","PO BOX 666",,"BELLE GLADE","FL","33430",,"Q",,"M","V","SUGAR CANE GROWERS COOPERATIVE OF FLA",,
"C00254771","DIRK KEMPTHORNE FOR SENATE","NANCY VANNORSDEL","PO BOX 1866",,"BOISE","ID","83701","P","S",,"Q",,,"S2ID00020",
"C00254847","WESTERN PEANUT GROWERS POLITICAL ACTION COMMITTEE","GRISSOM, JIMBO","PO BOX 252",,"SEMINOLE","TX","79360","U","Q",,"M","T","WESTERN PEANUT GROWERS ASSOCIATION",,
"C00254870","THURMAN FOR CONGRESS COMMITTEE","Harvey Rohlwing","741 West Keller ST.",,"Hernando","FL","34442","U","Q","DEM","T",,,,
"C00254888","FRIENDS OF BOB BENNETT SENATORIAL CAMPAIGN COMMITTEE","STANLEY R DE WAAL","175 SOUTH WEST TEMPLE SUITE 650",,"SALT LAKE CITY","UT","84101","A","S",,"Q",,,"S2UT00104",
"C00254938","CASTLE CAMPAIGN FUND","Carl Hostetter","PO Box 133",,"Wilmington","DE","19899","P","H","REP","Q",,,"H2DE00072",
"C00254953","BROOKE HOLDINGS INC AND JACKSON NATIONAL LIFE INSURANCE COMPANY SEPARATE SEGREGATED FUND","Fritts, Robert Mr.","1 Corporate Way",,"LANSING","MI","48951",,"Q",,"M","C","JACKSON NATIONAL LIFE INSURANCE CO",,
"C00255091","NATIONAL RENAL ADMINISTRATORS ASSOCIATION POLITICAL ACTION COMMITTEE (NRAA-PAC)","Nye, Daniel S.","818 Connecticut Ave. NW","Suite 1100","Washington","DC","20006","U","Q",,"M","T","National Renal Administrators Associat",,
"C00255141","FRIENDS OF JANE HARMAN","Trini Jimenez","PO Box 96",,"Torrance","CA","90507","P","H","DEM","Q",,"None","H2CA27107",
"C00255190","BARTLETT FOR CONGRESS COMMITTEE","Perry, Robert","P.O. Box 245","PO BOX 3662","Middletown","MD","21769","P","H","R","Q",,,"H2MD06054",
"C00255216","MILLER & CHEVALIER CHARTERED POLITICAL ACTION COMMITTEE ('MILLER & CHEVALIER PAC')","Gerson, Marc J.","655 15TH STREET NW","SUITE 900","WASHINGTON","DC","20005","U","Q",,"Q","C","Miller & Chevalier Chartered",,
"C00255224","PLUM CREEK TIMBER CO GOOD GOVT FUND","ROBERT J. JIRSA","999 THIRD AVENUE   SUITE 4300",,"SEATTLE","WA","98104",,"Q",,"M","C","PLUM CREEK TIMBER COMPANY INC",,
"C00255232","HOWARD JARVIS TAXPAYERS ASSOCIATION POLITICAL ACTION COMMITTEE","McAndrews, Colleen C.","621 So. Westmoreland Avenue #201","SUITE 202","Los Angeles","CA","90005","U","Q",,"Q","T","Howard Jarvis Taxpayers Association",,
"C00255257","AMERICAN MOVING AND STORAGE ASSOCIATION POLITICAL ACTION COMMITTEE (AMPAC)","PAUL CARTER OAKLEY","1611 DUKE STREET",,"ALEXANDRIA","VA","22314","U","Q",,"Q","T","AMERICAN MOVING AND STORAGE ASSOCIATIO",,
"C00255356","BOMBARDIER TRANSPORTATION HOLDINGS USA INC EMPLS POL FUND FKA ADTRANZ EMPLS POL FUND DAIML","PAUL OVERBY","1501 LEBANON CHURCH ROAD",,"PITTSBURGH","PA","15236","U","Q",,"Q","W","BOMBARDIER TRANS (HOLDINGS) USA INC",,
"C00255406","REPUBLICAN NATIONAL COALITION FOR LIFE POLITICAL ACTION COMMITTEE (RNC/LIFE PAC)","COLLEEN PARRO","P O BOX 618",,"ALTON","IL","62002",,"Q",,"M","W","REPUBLICAN NATIONAL COALITION FOR LIFE",,
"C00255463","FRIENDS OF BLANCHE LINCOLN","WALTER WRIGHT JR","PO BOX 3197",".","LITTLE ROCK","AR","72203","P","S",,"Q",,,"S8AR00112",
"C00255471","HOOSIERS SUPPORTING BUYER FOR CONGRESS","Douglas E. Raderstorf","200 North Main St.  P.O. Box 712","200 North Main St.  P.O. Box 712","Monticello","IN","47960","P","H","REP","Q",,,"H2IN05025",
"C00255562","FRIENDS OF JIM CLYBURN","James Bennett","PO Box 12567",,"Columbia","SC","29211","P","H","DEM","Q",,,"H2SC02042",
"C00255695","LIBERTARIAN NATIONAL COMMITTEE","Starr, Aaron","2600 Virginia Ave NW","Suite 200","Washington","DC","20037",,"Y","LIB","M",,"LIBERTARIAN PARTY BALLOT ACCESS CMTE",,
"C00255752","AMERICAN SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE","CONWAY, THOMAS","520 N. NORTHWEST HIGHWAY",,"PARK RIDGE","IL","60068","U","Q",,"M","T","AMERICAN SOCIETY OF ANESTHESIOLOGISTS",,
"C00255877","OPTIONS CLEARING CORPORATION PAC, THE","Larocca, Frank Mr.","1 North Wacker Drive","Suite 500","Chicago","IL","60606",,"Q",,"Q","C","OPTIONS CLEARING CORPORATION, THE",,
"C00255950","POWER POLITICAL ACTION COMMITTEE OF ENERGY FUTURE HOLDINGS CORP.","Gonzales, Jacob Mr.","1601 Bryan St.","EP27","Dallas","TX","75201","U","Q",,"M","C","Electric Delivery PAC of Energy Future",,
"C00255976","LINDER FOR CONGRESS","Linder, Lynne","P. O. Box 4026",,"Duluth","GA","30096","P","H","REP","Q",,,"H0GA04023",
"C00255992","ELECTRIC DELIVERY POLITICAL ACTION COMMITTEE OF ENERGY FUTURE HOLDINGS CORP.","Porter, Tammy Ms.","1601 Bryan St.","EP 27-062","Dallas","TX","75201","U","Q",,"M","C","Energy Future Holdings Corp.",,
"C00256131","DUNN PAC","Robert G. Maas","PO Box 40110",,"Bellevue","WA","98015","U","Q","REP","M",,,,
"C00256313","REEBOK INTERNATIONAL LTD PAC","PETER FRIEDMANN","1120 G STREET NW SUITE 1020","SUITE 613","WASHINGTON","DC","20005",,"N",,"Q","C","REEBOK INTERNATIONAL LTD",,
"C00256354","CYNTHIA MCKINNEY FOR CONGRESS","Christian, Joan","Post Office Box 371125",,"Decatur","GA","30037","P","H","dem","Q",,,"H2GA11016",
"C00256453","REINSURANCE ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE INC (REPAC)","MARY B ZETWICK","1301 PENNSYLVANIA AVENUE NW","SUITE 900","WASHINGTON","DC","20004",,"Q",,"Q","T","REINSURANCE ASSOCIATION OF AMERICA",,
"C00256925","BOBBY SCOTT FOR CONGRESS","Charles Scott","P.O. Box 251",,"Newport News","VA","23607","P","H","DEM","Q",,,"H6VA01117",
"C00257014","CARRIE MEEK FOR CONGRESS","MARTY PINKSTON","PO BOX 01-6012",,"MIAMI","FL","33101","P","H",,"Q",,,"H2FL17023",
"C00257121","CITIZENS FOR RUSH","Jackson, Sheila L.","P. O. Box 7292",,"CHICAGO","IL","60680","P","H","Dem","Q",,,"H2IL01042",
"C00257246","GAP INC POLITICAL ACTION COMMITTEE; THE","KRISTIN HUGHES","2 FOLSON STREET","14TH FLOOR","SAN FRANCISCO","CA","94105",,"Q",,"M","C","GAP INC",,
"C00257279","SONOMA COUNTY REPUBLICAN CENTRAL COMMITTEE (FEDERAL)","Hartmann, Anton","532 College Avenue","Suite 3","Santa Rosa","CA","95404",,"X","REP","M",,"California Republican Party",,
"C00257329","PROCTER & GAMBLE COMPANY GOOD GOVERNMENT COMMITTEE (AKA P&G PAC), THE","Sheppard, Valarie L.","One Procter & Gamble Plaza",,"Cincinnati","OH","45202","U","Q",,"Q","C","The Procter & Gamble Company",,
"C00257337","KEN CALVERT FOR CONGRESS","Vasels, Nicholas C Mr.","PO Box 20123",,"Riverside","CA","92516","P","H","REP","Q",,"Calvert Re-Elect Fund","H2CA37023",
"C00257402","TEXANS FOR HENRY BONILLA","Jill DeYoung","P.O. Box 17292",,"San Antonio","TX","78217","P","H","REP","Q",,,"H2TX23058",
"C00257527","WASHINGTON FEDERAL SAVINGS AND LOAN ASSOCIATION POLITICAL ACTION COMMITTEE","ROBERT C ZIRK","425 PIKE STREET",,"SEATTLE","WA","98101","U","N",,"Q","C","WASHINGTON FEDERAL SAVINGS & LOAN ASSN",,
"C00257642","PEOPLE FOR PATTY MURRAY U S SENATE CAMPAIGN","JAY PETTERSON","PO BOX 3662",,"SEATTLE","WA","98124","P","S",,"Q",,,"S2WA00189",
"C00257691","OKLAHOMA COMMUNITY ACTION PROGRAM - POLITICAL ACTION COMMITTEE INC","KAREN NICHOLS","308 SW 2ND","PO BOX 1088","LINDSAY","OK","73052","U","Q",,"Q","C","OKLAHOMA ASSOC/COMM ACTION AGENCIES",,
"C00257915","FRIENDS OF PHIL WYMAN COMMITTEE","ROBERT F KOVACH","PO BOX 665",,"TEHACHAPI","CA","93581","P","H",,"Q",,,"H2CA25028",
"C00257956","BOB GOODLATTE FOR CONGRESS COMMITTEE","Prickitt, Kenneth L.","P.O. Box 292",".","Roanoke","VA","24002","P","H","REP","Q",,,"H2VA06115",
"C00258210","GLOBAL CROSSING DEVELOPMENT CORPORATION POLITICAL ACTION COMMITTEE","McAndrews, Colleen C.","1321 Seventh Street Suite 205",,"Santa Monica","CA","90401","U","Q",,"Q","C","Global Crossing Development Corporatio",,
"C00258228","WESTERN AND SOUTHERN LIFE INSURANCE CO POLITICAL ACTION COMMITTEE (WESTERN-SOUTHERN PAC)","EDWARD J BABBITT","400 BROADWAY",,"CINCINNATI","OH","45202",,"Q",,"Q","W","WESTERN AND SOUTHERN LIFE INSURANCE CO",,
"C00258236","EMD SERONO INC POLITICAL ACTION COMMITTEE FKA SERONO INC PAC","Monica Elliot","One Technology Place",,"Rockland","MA","02370","U","Q",,"M","C","EMD SERONO INC",,
"C00258244","BUCK MCKEON FOR CONGRESS","McKeon, Patricia","23942 Lyons Ave #105",,"Santa Clarita","CA","91321","P","H","REP","Q",,,"H2CA25036",
"C00258277","WISH LIST, THE","Straight, Candace L.","333 N. Fairfax St.","Suite 302","Alexandria","VA","22314",,"Q",,"M",,"NONE",,
"C00258475","ANNA ESHOO FOR CONGRESS","Ream, Christopher","555 Capitol Mall, Suite 1425",,"Sacramento","CA","95814","P","H","DEM","Q",,,"H8CA12098",
"C00258525","HASTINGS FOR CONGRESS CAMPAIGN COMMITTEE","CAROL HOLLANDSWORTH","PO BOX 2926",,"PASCO","WA","99302","A","H",,"Q",,,"H2WA04041",
"C00258590","BARRACK, RODOS & BACINE POLITICAL ACTION COMMITTEE","DANIEL E BACINE","7102 MCCALLUM STREET",,"PHILADELPHIA","PA","19119","U","Q",,"Q",,"NONE",,
"C00258632","AECOM TECHNOLOGY CORPORATION GOVERNMENT AFFAIRS COMMITTEE",,,,,,,"U","Q",,"A",,,,
"C00258855","VOLUNTEERS FOR SHIMKUS","Maxwell, Mary Ellen","PO Box 5458","PO BOX 5458","Springfield","IL","62705","P","H","REP","Q",,"None","H2IL20042",
